age_bracket,travelling_with,female_count,male_count,key_activity,trip_purpose,first_time_visitor,mainland_nights,island_nights,tour_arrangement,transport_package_international,source_of_info,package_accomodation,food_package,transport_package_mx,sightseeing_package,guided_tour_package,insurance_package,days_before_booked,weather_at_arrival,tour_length,special_requirements,total_travellers,spending,total_nights,booked_late,ratio,category
35,1,1.0,0.0,3,4,0,3,1,0,0,4,0,0,0,0,0,0,75,2,40,1,1.0,4.760582619,4,0,0.0,1.0
55,1,1.0,1.0,6,3,1,6,0,0,0,3,0,0,0,0,0,0,75,3,10,1,2.0,4.615932526,6,0,1.0,1.0
55,2,1.0,1.0,1,5,1,18,0,1,0,5,2,2,1,0,1,0,11,2,22,1,2.0,6.317842213,18,0,1.0,0.0
35,2,1.0,1.0,3,5,1,7,11,0,0,4,0,0,0,0,0,0,45,3,10,1,2.0,6.66460256,18,0,1.0,1.0
35,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,1,1,0,0,75,2,10,1,2.0,6.66460256,7,0,1.0,0.0
35,2,1.0,1.0,1,5,1,6,2,1,1,5,2,2,1,0,1,0,45,2,40,1,2.0,10.49669737,8,0,1.0,0.0
21,3,3.0,1.0,3,5,1,0,15,1,1,5,2,2,1,1,1,0,100,2,22,1,4.0,10.49669737,15,0,0.3333333333333333,1.0
35,1,1.0,0.0,3,4,0,9,0,0,0,4,0,0,0,0,0,0,45,2,10,1,1.0,4.615932526,9,0,0.0,1.0
55,3,2.0,1.0,2,5,1,14,7,0,0,4,0,0,0,0,0,0,75,2,10,1,3.0,6.001077247,21,0,0.5,0.0
21,3,1.0,7.0,3,5,1,6,3,0,0,4,0,0,0,0,0,0,100,2,40,1,8.0,1.800526697,9,0,7.0,1.0
35,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,0,0,0,2,100,3,10,2,2.0,6.66460256,7,0,1.0,0.0
35,3,2.0,2.0,3,5,1,6,4,1,1,5,2,0,1,1,1,0,100,2,40,1,4.0,6.521512483,10,0,1.0,0.0
55,2,1.0,1.0,1,5,1,24,4,0,0,4,0,0,0,0,0,0,75,3,40,1,2.0,6.66460256,28,0,1.0,0.0
35,3,1.0,3.0,1,5,1,5,9,1,1,5,2,2,1,1,0,2,75,2,3,1,4.0,4.791641623,14,0,3.0,0.0
70,1,0.0,1.0,1,5,0,10,0,1,1,5,2,0,1,1,1,0,75,1,10,1,1.0,10.49669737,10,0,12.0,0.0
35,3,2.0,2.0,3,5,0,0,7,1,1,5,2,2,1,0,0,0,45,2,10,1,4.0,6.66460256,7,0,1.0,0.0
35,1,0.0,1.0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,100,2,22,1,1.0,10.49669737,4,0,12.0,1.0
21,3,1.0,1.0,1,5,0,28,0,0,0,4,0,0,0,0,0,0,22,1,3,1,2.0,6.317842213,28,0,1.0,0.0
55,2,1.0,1.0,6,3,1,3,0,0,0,4,0,0,0,0,0,0,100,2,40,1,2.0,4.760582619,3,0,1.0,1.0
55,1,1.0,0.0,6,4,1,9,0,0,0,4,0,0,0,0,0,0,45,2,3,1,1.0,5.646109133,9,0,0.0,1.0
55,3,0.0,0.0,1,5,1,8,0,1,1,5,2,2,1,0,1,2,100,3,3,1,0.0,4.791641623,8,0,12.0,0.0
70,1,1.0,0.0,1,5,1,6,0,1,0,5,2,2,1,1,1,2,100,2,10,2,1.0,13.98126763,6,0,0.0,0.0
55,1,0.0,1.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,75,2,40,1,1.0,5.646109133,1,0,12.0,2.0
21,1,0.0,1.0,3,5,1,9,51,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,10.49669737,60,0,12.0,1.0
35,1,1.0,0.0,3,4,1,11,0,0,0,4,0,0,0,0,0,0,45,2,40,1,1.0,6.084577464,11,0,0.0,1.0
35,1,0.0,1.0,2,5,1,6,0,0,0,4,0,0,0,0,0,0,100,2,40,1,1.0,6.317842213,6,0,12.0,1.0
55,1,1.0,0.0,1,5,1,5,0,1,0,4,2,2,1,1,1,0,75,2,40,1,1.0,13.98126763,5,0,0.0,0.0
35,2,1.0,1.0,5,4,1,2,0,0,0,4,0,0,0,0,0,0,100,2,3,1,2.0,10.24307815,2,0,1.0,2.0
35,1,0.0,1.0,1,1,1,3,0,0,0,5,0,0,0,0,0,0,100,1,20,2,1.0,4.760582619,3,0,12.0,2.0
55,1,1.0,0.0,1,5,1,6,0,1,1,5,2,2,1,1,1,0,4,2,3,1,1.0,13.98126763,6,1,0.0,0.0
55,1,0.0,1.0,4,1,1,2,0,0,0,5,0,0,0,0,0,0,45,2,3,1,1.0,14.78807039,2,0,12.0,1.0
35,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,1,0,0,2,75,2,10,1,2.0,6.66460256,7,0,1.0,0.0
55,1,0.0,1.0,1,5,1,7,0,1,1,5,2,2,1,1,0,2,4,1,22,1,1.0,6.521512483,7,1,12.0,1.0
35,1,1.0,0.0,3,4,1,6,0,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,10.49669737,6,0,0.0,1.0
55,1,1.0,0.0,1,5,0,10,0,1,0,5,2,2,1,1,1,0,22,2,3,1,1.0,10.49669737,10,0,0.0,1.0
35,3,7.0,3.0,1,5,0,2,0,0,0,5,0,0,0,0,0,0,100,2,40,1,10.0,5.646109133,2,0,0.42857142857142855,2.0
35,1,1.0,0.0,3,5,0,40,2,0,0,4,0,0,0,0,0,0,75,2,3,1,1.0,13.98126763,42,0,0.0,1.0
21,2,1.0,1.0,1,5,0,7,7,1,0,3,0,0,0,1,0,2,75,3,10,1,2.0,10.49669737,14,0,1.0,0.0
55,3,2.0,3.0,1,5,1,5,4,1,1,5,2,2,0,1,1,0,100,1,10,1,5.0,3.221345731,9,0,1.5,0.0
55,3,2.0,0.0,1,5,0,7,14,0,0,5,0,0,0,0,0,0,100,2,3,1,2.0,6.66460256,21,0,0.0,1.0
35,3,0.0,2.0,1,5,0,1,5,0,0,5,0,0,0,0,0,0,22,2,3,1,2.0,6.450556972,6,0,12.0,1.0
21,1,0.0,1.0,4,3,1,10,0,1,1,4,2,2,1,0,1,2,75,3,3,1,1.0,10.49669737,10,0,12.0,1.0
35,2,1.0,3.0,2,5,1,0,7,1,1,5,2,2,0,0,0,2,100,2,22,1,4.0,6.66460256,7,0,3.0,0.0
55,1,0.0,1.0,1,5,1,4,0,0,0,5,0,0,0,0,0,0,100,2,10,1,1.0,5.646109133,4,0,12.0,1.0
55,1,1.0,0.0,1,5,1,27,0,1,1,5,2,2,1,1,1,2,75,2,40,1,1.0,13.98126763,27,0,0.0,0.0
35,1,0.0,1.0,2,2,0,4,0,1,1,4,2,2,1,0,0,0,100,3,22,1,1.0,3.437835179,4,0,12.0,0.0
35,3,2.0,0.0,1,5,0,14,4,1,1,5,1,2,1,1,1,0,45,2,40,1,2.0,3.221345731,18,0,0.0,0.0
55,1,0.0,1.0,6,1,0,40,0,0,0,4,0,0,0,0,0,0,45,2,10,1,1.0,6.317842213,40,0,12.0,1.0
35,2,1.0,1.0,1,5,1,7,0,1,1,5,2,2,1,1,1,2,100,2,3,1,2.0,6.66460256,7,0,1.0,0.0
55,1,0.0,1.0,2,2,1,3,0,0,0,4,0,0,0,0,0,0,100,2,40,1,1.0,10.25932019,3,0,12.0,1.0
55,2,1.0,1.0,5,5,0,0,7,1,1,5,2,2,0,0,0,0,75,2,40,1,2.0,6.66460256,7,0,1.0,0.0
55,1,0.0,1.0,2,2,1,2,0,0,0,4,0,0,0,0,0,0,22,2,10,1,1.0,4.263060223,2,0,12.0,2.0
70,2,1.0,1.0,2,5,1,14,0,1,1,3,2,2,1,0,1,0,22,2,10,1,2.0,3.221345731,14,0,1.0,0.0
55,2,1.0,1.0,3,5,1,0,4,1,1,5,2,2,1,0,0,0,100,2,10,1,2.0,6.66460256,4,0,1.0,0.0
55,2,1.0,1.0,1,5,1,9,4,1,1,5,2,2,1,1,1,2,100,2,3,2,2.0,13.98126763,13,0,1.0,0.0
55,3,4.0,1.0,5,5,1,0,14,1,1,5,2,2,1,1,0,0,75,2,22,1,5.0,6.521512483,14,0,0.25,0.0
70,1,0.0,1.0,5,4,0,3,0,0,0,4,0,0,0,0,0,0,22,2,40,1,1.0,6.084577464,3,0,12.0,2.0
35,3,1.0,3.0,2,5,0,6,0,1,0,3,2,0,1,0,1,0,22,2,3,1,4.0,10.49669737,6,0,3.0,1.0
21,1,1.0,0.0,3,4,1,2,0,0,0,4,0,0,0,0,0,0,75,2,3,1,1.0,6.084577464,2,0,0.0,2.0
35,1,0.0,1.0,1,1,0,8,0,0,0,4,0,0,0,0,0,0,22,1,22,1,1.0,6.359114199,8,0,12.0,1.0
55,3,0.0,2.0,3,1,0,2,0,0,0,4,0,0,0,0,0,0,100,3,20,1,2.0,6.359114199,2,0,12.0,2.0
70,2,1.0,1.0,1,5,1,4,0,1,1,4,2,2,1,1,0,0,22,2,3,2,2.0,13.98126763,4,0,1.0,0.0
35,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,1,0,1,2,11,3,10,2,2.0,6.66460256,7,0,1.0,0.0
21,1,1.0,0.0,1,3,1,22,0,1,0,5,2,2,0,0,1,0,100,2,40,1,1.0,6.317842213,22,0,0.0,0.0
35,1,0.0,1.0,6,5,1,1,0,0,0,5,0,0,0,0,0,0,4,3,40,1,1.0,6.66460256,1,1,12.0,2.0
9,3,2.0,0.0,5,4,0,2,0,0,0,4,0,0,0,0,0,0,22,2,10,1,2.0,4.263060223,2,0,0.0,2.0
35,1,1.0,0.0,1,1,0,3,0,0,0,4,0,0,0,0,0,0,22,2,3,1,1.0,6.359114199,3,0,0.0,1.0
55,1,0.0,1.0,6,3,1,16,0,0,0,2,0,0,0,0,0,0,75,2,3,1,1.0,6.66460256,16,0,12.0,1.0
35,2,1.0,1.0,1,5,1,12,0,1,0,5,2,2,1,0,1,2,45,2,3,1,2.0,6.521512483,12,0,1.0,1.0
55,1,0.0,1.0,3,1,0,21,0,0,0,4,0,0,0,0,0,0,45,2,10,1,1.0,7.781739015,21,0,12.0,0.0
55,1,1.0,0.0,1,5,1,14,0,1,1,5,2,2,1,0,1,0,45,2,40,1,1.0,6.66460256,14,0,0.0,0.0
35,2,1.0,1.0,3,5,1,7,6,1,1,4,2,0,0,0,0,0,100,2,10,1,2.0,6.66460256,13,0,1.0,0.0
21,1,1.0,0.0,3,5,1,1,3,0,0,4,0,0,0,0,0,0,100,3,10,1,1.0,8.356929506,4,0,0.0,2.0
35,1,0.0,1.0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,45,2,40,1,1.0,6.359114199,1,0,12.0,0.0
35,1,0.0,1.0,2,5,1,14,2,1,1,5,2,2,1,1,0,0,22,1,3,1,1.0,3.221345731,16,0,12.0,1.0
35,1,0.0,1.0,6,1,0,12,0,0,0,5,0,1,0,0,0,0,100,3,40,1,1.0,5.646109133,12,0,12.0,2.0
55,2,1.0,1.0,3,4,0,4,0,0,0,4,0,0,0,0,0,0,75,2,22,1,2.0,10.24307815,4,0,1.0,2.0
55,1,1.0,0.0,5,4,0,10,0,0,0,5,0,0,0,0,0,0,100,1,10,1,1.0,10.49669737,10,0,0.0,2.0
35,1,0.0,1.0,6,4,1,5,0,0,0,4,0,0,0,0,0,0,45,2,40,1,1.0,7.781739015,5,0,12.0,2.0
35,2,1.0,1.0,1,5,1,7,7,1,1,5,2,2,1,0,0,2,100,3,10,1,2.0,6.521512483,14,0,1.0,0.0
55,3,2.0,0.0,2,5,1,4,10,0,0,5,0,0,0,0,0,0,75,3,3,1,2.0,10.49669737,14,0,0.0,1.0
35,3,4.0,4.0,3,5,1,0,14,1,1,3,2,0,0,0,0,0,100,2,22,1,8.0,12.61172188,14,0,1.0,0.0
21,1,0.0,1.0,6,5,1,3,0,0,0,4,0,0,0,0,0,0,100,3,40,2,1.0,7.781739015,3,0,12.0,1.0
21,3,2.0,0.0,3,5,1,11,5,0,0,4,0,0,0,0,0,0,100,2,10,1,2.0,10.49669737,16,0,0.0,1.0
21,1,0.0,1.0,2,3,1,10,0,1,1,5,2,2,1,1,0,0,100,2,40,1,1.0,10.49669737,10,0,12.0,0.0
21,1,0.0,1.0,5,4,0,2,0,0,0,4,0,0,0,0,0,0,22,2,40,1,1.0,7.781739015,2,0,12.0,2.0
55,3,1.0,3.0,2,5,1,0,14,1,1,3,2,2,1,0,0,0,45,2,3,1,4.0,6.317842213,14,0,3.0,0.0
55,3,3.0,2.0,1,5,1,10,0,1,1,5,2,2,1,0,1,1,75,2,10,1,5.0,6.521512483,10,0,0.6666666666666666,0.0
35,3,2.0,2.0,1,5,1,10,0,1,0,5,2,2,1,0,0,0,75,2,22,1,4.0,6.521512483,10,0,1.0,0.0
35,1,1.0,0.0,1,1,1,9,0,0,0,3,0,0,0,0,0,0,100,3,10,1,1.0,4.791641623,9,0,0.0,2.0
35,3,1.0,1.0,3,1,1,2,0,0,0,4,0,0,0,0,0,0,22,2,3,1,2.0,6.359114199,2,0,1.0,1.0
35,1,0.0,1.0,1,1,0,2,0,0,0,4,0,0,0,0,0,0,22,1,40,1,1.0,4.263060223,2,0,12.0,2.0
9,3,2.0,1.0,2,5,1,21,0,1,0,5,2,1,1,1,1,0,22,2,22,1,3.0,3.221345731,21,0,0.5,0.0
35,1,1.0,0.0,4,2,0,20,0,0,0,4,0,0,0,0,0,0,11,3,3,1,1.0,10.49669737,20,0,0.0,1.0
35,2,1.0,1.0,4,4,0,3,4,0,0,4,0,0,0,0,0,0,75,3,40,2,2.0,10.49669737,7,0,1.0,2.0
35,2,1.0,1.0,1,5,1,8,5,1,0,5,2,2,1,0,1,2,100,3,40,2,2.0,4.791641623,13,0,1.0,0.0
21,3,1.0,2.0,1,5,1,1,0,0,0,5,0,0,0,0,0,0,75,2,3,1,3.0,5.646109133,1,0,2.0,1.0
35,1,1.0,0.0,1,4,1,5,5,0,0,4,0,0,0,0,0,1,75,2,40,1,1.0,6.521512483,10,0,0.0,1.0
35,1,1.0,0.0,2,5,1,13,0,1,1,5,2,2,1,1,1,2,75,1,40,1,1.0,6.66460256,13,0,0.0,0.0
55,3,1.0,3.0,3,5,1,0,6,0,0,3,0,0,0,0,0,0,75,2,40,1,4.0,4.760582619,6,0,3.0,0.0
55,2,1.0,1.0,5,5,1,0,21,1,1,5,2,2,1,0,0,2,22,2,10,1,2.0,6.317842213,21,0,1.0,0.0
35,3,2.0,1.0,3,5,1,0,7,1,1,5,2,2,1,1,1,2,75,3,10,1,3.0,6.66460256,7,0,0.5,0.0
55,1,0.0,1.0,2,5,1,8,0,1,1,5,2,2,1,1,1,0,100,2,40,1,1.0,13.98126763,8,0,12.0,0.0
55,2,1.0,1.0,1,5,1,2,5,0,0,4,0,0,0,0,0,0,100,1,40,2,2.0,12.61172188,7,0,1.0,0.0
35,3,0.0,3.0,6,2,1,4,0,0,0,5,0,0,0,0,0,0,22,2,3,1,3.0,4.615932526,4,0,12.0,1.0
35,2,1.0,1.0,3,5,1,0,10,1,1,4,2,2,1,0,0,0,100,1,10,2,2.0,10.49669737,10,0,1.0,0.0
35,3,1.0,1.0,1,5,1,10,17,0,0,4,0,0,0,0,0,0,100,2,10,1,2.0,6.317842213,27,0,1.0,1.0
21,1,1.0,0.0,1,3,1,29,0,0,0,5,0,0,0,0,0,0,75,2,40,1,1.0,10.49669737,29,0,0.0,1.0
55,2,1.0,1.0,5,5,0,0,3,1,1,5,2,0,1,1,1,0,45,1,3,1,2.0,13.98126763,3,0,1.0,0.0
35,2,1.0,1.0,1,5,1,10,4,0,0,5,0,0,0,0,0,0,45,2,20,1,2.0,10.49669737,14,0,1.0,1.0
35,1,1.0,0.0,3,5,1,17,3,0,0,4,0,1,0,0,0,0,75,2,3,1,1.0,10.49669737,20,0,0.0,1.0
35,1,0.0,1.0,3,1,0,2,0,0,0,4,0,0,0,0,0,0,75,3,22,1,1.0,4.760582619,2,0,12.0,2.0
55,2,1.0,1.0,1,5,0,18,7,0,0,4,0,0,0,0,0,0,100,2,10,2,2.0,6.521512483,25,0,1.0,0.0
55,2,1.0,1.0,1,5,1,7,5,1,0,5,2,2,1,1,1,0,100,3,10,1,2.0,13.98126763,12,0,1.0,0.0
35,1,0.0,1.0,1,5,0,8,0,1,1,5,2,2,1,1,1,0,4,2,40,1,1.0,10.49669737,8,1,12.0,0.0
55,3,1.0,2.0,4,2,0,7,0,0,0,4,0,1,0,0,0,0,100,2,10,1,3.0,10.49669737,7,0,2.0,1.0
21,2,1.0,1.0,4,5,1,0,7,1,1,5,2,2,1,1,1,0,100,2,10,1,2.0,6.66460256,7,0,1.0,0.0
55,2,1.0,1.0,5,5,0,0,7,0,0,4,0,0,0,0,0,0,75,3,22,1,2.0,10.4579401,7,0,1.0,0.0
35,1,0.0,1.0,3,5,1,0,7,1,1,5,2,2,1,0,1,0,100,2,40,1,1.0,6.66460256,7,0,12.0,1.0
55,1,1.0,0.0,1,5,1,7,0,1,0,5,2,2,1,1,1,0,11,2,40,1,1.0,13.98126763,7,0,0.0,0.0
35,3,1.0,2.0,3,5,1,0,3,1,1,1,2,2,1,1,1,0,22,2,3,1,3.0,5.646109133,3,0,2.0,0.0
55,1,0.0,1.0,4,2,0,3,0,1,1,4,0,0,0,0,0,0,75,2,3,1,1.0,6.413612406,3,0,12.0,0.0
55,3,1.0,1.0,1,5,1,8,5,1,1,5,2,2,1,1,1,0,22,2,40,1,2.0,10.49669737,13,0,1.0,0.0
35,3,2.0,2.0,1,5,1,10,0,1,1,5,2,0,1,0,1,2,100,2,40,1,4.0,6.521512483,10,0,1.0,0.0
35,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,1,0,0,0,100,3,3,1,2.0,6.66460256,7,0,1.0,0.0
35,3,0.0,1.0,2,5,1,12,0,1,1,5,2,2,1,0,1,2,100,2,40,1,1.0,1.800526697,12,0,12.0,0.0
35,1,1.0,0.0,3,4,0,5,0,0,0,4,0,0,0,0,0,0,75,3,3,1,1.0,7.781739015,5,0,0.0,2.0
55,2,1.0,1.0,2,5,0,0,7,1,1,4,2,2,1,0,0,2,11,2,22,1,2.0,5.646109133,7,0,1.0,0.0
35,3,1.0,1.0,4,2,0,2,0,0,0,1,0,0,0,0,0,0,22,3,40,1,2.0,6.084577464,2,0,1.0,1.0
35,2,1.0,1.0,1,5,1,10,5,1,0,5,2,2,1,1,1,2,75,2,40,2,2.0,3.221345731,15,0,1.0,0.0
55,3,3.0,3.0,3,5,1,2,7,1,1,5,2,2,1,1,1,2,75,2,22,1,6.0,6.521512483,9,0,1.0,0.0
21,1,1.0,0.0,1,5,1,6,0,1,0,5,2,2,1,1,1,0,4,1,3,1,1.0,9.494009243,6,1,0.0,2.0
35,1,1.0,0.0,6,1,0,1,1,0,0,4,0,0,0,0,0,0,100,2,10,1,1.0,7.781739015,2,0,0.0,1.0
21,3,1.0,1.0,3,1,1,288,0,0,0,5,0,0,0,0,0,0,75,2,10,1,2.0,4.615932526,288,0,1.0,0.0
55,1,0.0,1.0,6,4,0,14,0,0,0,4,0,0,0,0,0,0,22,2,10,1,1.0,10.49669737,14,0,12.0,0.0
55,1,1.0,0.0,1,5,1,12,0,1,1,5,2,2,1,0,0,0,75,2,40,1,1.0,6.66460256,12,0,0.0,1.0
21,3,1.0,1.0,1,5,1,45,4,0,0,4,0,0,0,0,0,0,11,2,3,1,2.0,8.356929506,49,0,1.0,1.0
55,3,1.0,3.0,3,5,1,0,14,0,0,4,0,0,0,0,0,0,100,2,22,1,4.0,6.66460256,14,0,3.0,0.0
21,1,1.0,0.0,6,3,0,90,0,0,0,5,0,0,0,0,0,0,75,3,10,1,1.0,10.49669737,90,0,0.0,2.0
55,1,0.0,1.0,6,1,0,5,0,0,0,5,0,0,0,0,0,0,75,2,3,1,1.0,4.760582619,5,0,12.0,1.0
55,2,1.0,1.0,1,5,1,7,3,1,1,5,0,2,0,0,1,0,75,3,22,1,2.0,10.49669737,10,0,1.0,0.0
35,1,0.0,1.0,1,5,1,4,0,0,0,3,0,0,0,0,0,0,100,2,3,1,1.0,4.615932526,4,0,12.0,1.0
21,1,0.0,1.0,5,4,0,1,0,0,0,4,0,0,0,0,0,0,45,2,20,1,1.0,4.263060223,1,0,12.0,2.0
35,2,1.0,1.0,1,5,1,5,0,1,1,5,2,2,1,1,1,0,22,2,20,1,2.0,10.49669737,5,0,1.0,1.0
35,1,1.0,0.0,1,1,1,2,0,0,0,4,0,0,0,0,0,0,45,2,40,1,1.0,6.359114199,2,0,0.0,1.0
21,2,1.0,1.0,3,5,1,0,7,0,0,5,0,0,0,0,0,0,22,2,3,1,2.0,6.66460256,7,0,1.0,1.0
21,1,0.0,1.0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,75,2,22,1,1.0,4.760582619,4,0,12.0,1.0
35,3,2.0,2.0,1,5,1,5,5,1,1,5,2,2,1,0,0,0,75,2,10,1,4.0,2.580434652,10,0,1.0,0.0
35,1,0.0,1.0,6,4,0,8,0,0,0,4,0,0,0,0,0,0,22,2,40,1,1.0,6.084577464,8,0,12.0,2.0
55,2,1.0,1.0,2,5,1,21,0,0,0,4,0,0,0,0,0,0,22,1,40,1,2.0,6.317842213,21,0,1.0,1.0
35,3,2.0,1.0,3,5,0,3,1,1,0,5,2,2,1,0,1,0,100,2,10,1,3.0,13.98126763,4,0,0.5,0.0
35,1,0.0,1.0,4,2,0,14,0,0,0,3,0,0,0,0,0,1,100,2,10,1,1.0,5.646109133,14,0,12.0,1.0
35,3,2.0,1.0,6,4,0,10,0,0,0,4,0,0,0,0,0,0,100,2,40,1,3.0,10.4579401,10,0,0.5,1.0
35,1,1.0,0.0,3,5,1,28,7,1,1,4,2,0,1,0,0,0,75,2,20,1,1.0,6.66460256,35,0,0.0,1.0
35,1,0.0,1.0,3,5,0,3,0,0,0,4,0,0,0,0,0,0,75,2,40,1,1.0,6.359114199,3,0,12.0,1.0
35,1,1.0,0.0,2,2,1,2,0,0,0,5,0,0,0,0,0,0,22,2,40,1,1.0,10.49669737,2,0,0.0,1.0
35,2,1.0,1.0,2,5,1,16,4,1,1,5,2,0,1,1,1,0,22,2,40,1,2.0,12.61172188,20,0,1.0,0.0
55,2,1.0,1.0,1,5,1,6,0,1,1,5,2,2,1,1,1,0,75,2,10,1,2.0,6.317842213,6,0,1.0,0.0
35,1,1.0,0.0,3,2,0,1,0,0,0,4,0,0,0,0,0,0,75,2,3,1,1.0,6.66460256,1,0,0.0,2.0
70,1,0.0,1.0,1,5,1,2,0,1,1,5,2,2,1,1,1,0,100,3,40,1,1.0,9.917763095,2,0,12.0,0.0
35,1,1.0,0.0,1,5,1,15,0,0,0,4,0,0,0,0,0,0,100,2,3,1,1.0,1.800526697,15,0,0.0,1.0
55,2,1.0,1.0,1,5,1,10,3,1,1,5,2,0,1,0,1,2,75,3,40,1,2.0,13.98126763,13,0,1.0,0.0
35,1,0.0,1.0,1,4,0,5,0,0,0,4,0,0,0,0,0,0,22,3,40,1,1.0,10.49669737,5,0,12.0,0.0
55,1,0.0,1.0,2,5,1,20,0,1,0,5,2,0,1,1,0,0,22,2,40,1,1.0,13.98126763,20,0,12.0,0.0
35,3,1.0,1.0,3,4,0,30,0,0,0,4,0,0,0,0,0,1,100,3,3,1,2.0,10.49669737,30,0,1.0,0.0
21,3,1.0,1.0,2,4,1,7,5,0,0,4,0,0,0,0,0,0,100,2,10,1,2.0,1.800526697,12,0,1.0,2.0
35,3,2.0,2.0,1,5,1,3,0,0,0,3,0,0,0,0,0,0,22,2,40,1,4.0,7.781739015,3,0,1.0,1.0
21,3,2.0,0.0,1,5,1,5,0,0,0,5,0,0,0,0,0,0,75,2,40,1,2.0,3.191467487,5,0,0.0,1.0
55,2,1.0,1.0,1,5,1,10,5,0,0,5,2,0,0,0,0,0,75,2,22,2,2.0,6.66460256,15,0,1.0,0.0
35,1,0.0,1.0,2,2,1,2,0,0,0,5,0,0,0,0,0,0,100,2,3,1,1.0,7.781739015,2,0,12.0,1.0
35,1,0.0,1.0,6,4,0,2,0,0,0,4,0,0,0,0,0,0,100,2,3,1,1.0,4.263060223,2,0,12.0,2.0
55,1,0.0,1.0,6,4,0,21,0,0,0,4,0,0,0,0,0,0,75,2,22,2,1.0,10.49669737,21,0,12.0,1.0
35,3,1.0,1.0,3,5,0,2,4,0,0,4,0,0,0,0,0,0,75,2,10,1,2.0,5.061777678,6,0,1.0,1.0
55,3,4.0,3.0,3,5,1,0,14,1,1,5,2,2,1,1,1,2,22,2,20,1,7.0,6.66460256,14,0,0.75,0.0
55,1,0.0,1.0,4,2,1,9,0,0,0,4,0,0,0,0,0,0,100,3,10,1,1.0,10.49669737,9,0,12.0,1.0
55,1,0.0,1.0,6,1,0,2,0,0,0,4,0,0,0,0,0,0,75,3,3,2,1.0,7.781739015,2,0,12.0,2.0
35,3,2.0,1.0,3,5,1,0,14,1,1,5,2,2,0,0,0,2,100,3,20,1,3.0,6.521512483,14,0,0.5,0.0
21,3,4.0,1.0,3,4,1,23,4,0,0,4,0,0,0,0,0,0,100,2,10,2,5.0,3.221345731,27,0,0.25,0.0
35,2,1.0,1.0,2,5,1,18,8,1,1,5,2,2,1,1,1,2,100,3,3,1,2.0,10.49669737,26,0,1.0,0.0
35,2,1.0,1.0,2,5,1,6,0,0,0,5,0,0,0,0,0,0,100,2,10,1,2.0,10.49669737,6,0,1.0,1.0
35,2,1.0,1.0,3,5,1,0,7,1,1,5,2,2,1,0,0,0,11,2,10,1,2.0,6.66460256,7,0,1.0,1.0
35,1,1.0,0.0,5,5,0,12,0,1,1,4,2,0,1,0,0,0,75,2,10,1,1.0,5.646109133,12,0,0.0,0.0
35,1,0.0,1.0,6,4,1,30,0,0,0,4,0,0,0,0,0,0,45,3,10,1,1.0,4.263060223,30,0,12.0,2.0
35,3,2.0,2.0,3,5,1,2,12,1,0,5,2,0,1,0,0,0,22,1,10,1,4.0,5.646109133,14,0,1.0,0.0
35,1,1.0,0.0,5,5,1,3,0,0,0,4,0,0,0,0,0,0,45,2,20,1,1.0,5.486548854,3,0,0.0,1.0
21,1,0.0,1.0,1,5,0,46,0,0,0,4,0,0,0,0,0,0,22,2,40,1,1.0,8.356929506,46,0,12.0,0.0
70,3,3.0,2.0,1,5,1,10,0,1,1,5,2,2,1,1,1,0,100,2,22,2,5.0,7.885848025,10,0,0.6666666666666666,0.0
35,3,1.0,1.0,1,5,0,0,19,0,0,4,0,0,0,0,0,0,100,2,10,1,2.0,6.66460256,19,0,1.0,1.0
55,2,1.0,1.0,2,5,1,0,8,1,1,5,2,2,1,0,0,0,45,2,10,1,2.0,6.66460256,8,0,1.0,0.0
21,1,1.0,0.0,1,3,1,21,0,0,0,4,0,0,0,0,0,0,100,2,10,1,1.0,10.49669737,21,0,0.0,1.0
35,1,0.0,1.0,1,1,1,20,0,0,0,4,0,0,0,0,0,0,45,2,40,1,1.0,10.49669737,20,0,12.0,0.0
55,3,2.0,0.0,1,5,0,2,4,1,1,4,2,0,0,0,0,0,100,2,10,1,2.0,6.413612406,6,0,0.0,0.0
70,3,2.0,2.0,5,5,0,14,0,0,0,4,0,0,0,0,0,0,100,2,40,1,4.0,10.49669737,14,0,1.0,1.0
21,1,0.0,1.0,1,3,1,25,0,0,0,4,0,0,0,0,0,0,75,2,10,1,1.0,6.521512483,25,0,12.0,1.0
35,3,0.0,3.0,2,5,0,14,0,1,1,4,2,2,0,0,0,0,45,2,10,1,3.0,5.646109133,14,0,12.0,0.0
35,1,0.0,1.0,1,5,0,7,0,0,0,4,0,0,0,0,0,0,22,1,10,1,1.0,4.615932526,7,0,12.0,1.0
35,1,0.0,1.0,3,1,0,1,0,0,0,4,0,0,0,0,0,0,45,2,10,1,1.0,4.760582619,1,0,12.0,2.0
